group,id_spec,WARP1,WARP2,gender,school,class,raven,cen1_1,cen1_2,cen1_3,cen1_4,cen2_1,cen2_2,cen2_3,cen2_4,c1,c2,c3,threes_twos,threes_ones,twos_ones,ra,esito,treatment,ok_control,ind1_2w,ind2_2w,ind3_2w,corr1_2w,corr2_2w,corr3_2w,ra_2w,ok_control_2w,group*,id*,Yellow Pencil,Red Pencil,Orange Pencil,Blue Pencil,Vote Yellow Pencil,Vote Red Pencil,Vote Orange Pencil,Vote Blue Pencil,Yellow Pen,Red Pen,Blue Pen,Green Pen,Vote Yellow Pen,Vote Red Pen,Vote Blue Pen,Vote Green Pen,min_slider_pencils,max_slider_pencils,cv_slider_pencils,range_slider_pencils,min_slider_pens,max_slider_pens,cv_slider_pens,range_slider_pens,age_child,age_mother,age_father,school_mother,school_father,x0012,x0013,x0014,x0023,x0024,x0034,x0123,x0124,x0134,x0234,x1234,x0056,x0057,x0058,x0067,x0068,x0078,x0567,x0568,x0578,x0678,x5678,swaps_pens,houtman_pens,IND_ac_SARP_pens,IND_tr_SARP_pens,IND_io_SARP_pens,IND_se_SARP_pens,IND_ac_WARP_pens,IND_tr_WARP_pens,IND_io_WARP_pens,IND_se_WARP_pens,swaps_pencils,houtman_pencils,IND_ac_SARP_pencils,IND_tr_SARP_pencils,IND_io_SARP_pencils,IND_se_SARP_pencils,IND_ac_WARP_pencils,IND_tr_WARP_pencils,IND_io_WARP_pencils,IND_se_WARP_pencils,WARP1,est_rho_unique_pencils,est_rho_3X3_pencils_bin,est_rho_3X3_pencils_ter,est_rho_3X3_pencils_quat,att_pencils,H_nosalience1_pencils,H_salience1_pencils,H_nosalience4_pencils,H_salience4_pencils,H_saliencerand1_pencils,H_saliencerand4_pencils,H_saliencerand5_pencils,alpha23_pencils,alpha24_pencils,alpha34_pencils,gamma23_pencils,gamma24_pencils,gamma34_pencils,binarycycle_pencils,best_bin_pencils,ternarycycle_pencils,WARP2,est_rho_unique_pens,est_rho_3X3_pens_bin,est_rho_3X3_pens_ter,est_rho_3X3_pens_quat,att_pens,H_nosalience1_pens,H_salience1_pens,H_nosalience4_pens,H_salience4_pens,H_saliencerand1_pens,H_saliencerand4_pens,H_saliencerand5_pens,alpha23_pens,alpha24_pens,alpha34_pens,gamma23_pens,gamma24_pens,gamma34_pens,binarycycle_pens,best_bin_pens,ternarycycle_pens,SD_pencils,RA_pencils,SD_pens,RA_pens,UI_or,UI_top_or
36,1,0,0,0,4,2,5,0.002706842,0.010026511,0.071606739,0.915659907,0.010026511,0.071606739,0.915659907,0.002706842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,1,1,2,3,4,3,4,3,5,5,6,7,8,4,3,5,1,3,5,0.244444444,2,1,5,0.897435897,4,3725,10994,14074,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",Laurea triennale,2,3,4,3,4,4,3,4,4,4,4,6,7,5,7,6,7,7,6,7,7,7,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899657266,0.799910991,0.799788756,0.799791181,0.489622761,0.000805806,1.21E-07,0.997627817,0.998416509,5.35E-14,0.999484418,0.000443708,0,0,0,0,0,0,1,1,1,0,0.898483665,0.79944866,0.795283695,0.794938399,0.500186889,0.000805842,1.22E-07,0.997687119,0.998414528,5.35E-14,0.999478799,0.00044349,0,0,0,0,0,0,1,1,1,3,1,2,1,0,1
36,2,11,10,1,4,2,5,0.296658937,0.196931074,0.17734998,0.329060008,0.28959896,0.275708455,0.203427012,0.231265573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,2,1,2,3,4,5,5,5,5,5,6,7,8,5,5,5,5,5,5,0,0,5,5,0,0,2433,15146,15688,Laurea specialistica,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,3,2,4,2,4,1,3,4,5,7,5,6,8,8,7,6,8,6,5,6,5,0.264142056,0.264142,0.264142,0.264142,0.269542,0.269541779,0.269541779,0.269541779,6,4,0.264142,0.264142,0.264142,0.264142,0.269542,0.269542,0.269542,0.269542,11,0.216577966,0.336266601,0.254822805,0.256664244,0.217621086,0.999999313,0.989382113,6.84E-07,0.006248688,0.000688284,4.16E-06,0.999307555,5,2,2,2,1,0,0,0,0,10,0.215662673,0.394253959,0.248571192,0.249930197,0.201013954,0.999999312,0.989472264,6.84E-07,0.006191085,0.000688805,4.33E-06,0.999306868,5,1,3,2,0,1,0,0,0,7,0,6,0,0,0
36,3,5,10,1,4,2,4,0.527005439,0.201706528,0.270916774,0.000371259,0.22873515,0.343033933,0.062914296,0.365316621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,3,1,2,3,4,5,5,4,3,5,6,7,8,3,5,3,4,3,5,0.215686275,2,3,5,0.244444444,2,2511,15891,19362,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,2,2,3,1,1,1,2,3,6,7,8,6,6,8,5,6,5,8,8,5,4,0.104602065,0.104602,0.104602,0.104602,0.114425,0.114424833,0.114424833,0.114424833,2,1,0.009316,0.010101,0.009699,0.011409,0.011178,0.012377,0.012055,0.014129,5,0.87038537,0.791994983,0.786413647,0.783205114,0.591928533,1,0.999998718,4.72E-14,1.46E-09,0.944525972,4.36E-14,0.055474028,0,2,3,0,1,3,1,1,1,10,0.217567626,0.558011936,0.26962704,0.320173326,0.225433594,1,0.99999873,4.73E-14,1.45E-09,0.944539984,4.11E-14,0.055460016,5,1,2,3,1,1,1,1,0,1,0,2,0,0,0
36,4,3,0,1,4,2,3,0.36556655,0.632956231,0.000574023,0.000903195,0.915659907,0.071606739,0.002706842,0.010026511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,4,1,2,3,4,5,5,4,1,5,6,7,8,5,5,4,4,1,5,0.955555556,4,4,5,0.074074074,1,2728,11424,12624,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",Scuola secondaria di 1Âº grado (Licenza media),2,1,1,2,2,4,1,2,1,2,2,5,5,5,6,6,8,5,5,5,6,5,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,1,1,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,3,0.889389466,0.796326383,0.793518637,0.786042233,0.499348431,1,0.99999382,1.11E-12,6.58E-10,0.995901922,4.92E-14,0.004098078,1,0,1,1,0,1,1,1,0,0,0.899376629,0.799427965,0.797364969,0.797356977,0.504583747,1,0.999993863,1.11E-12,6.50E-10,0.995902461,5.07E-14,0.004097539,0,0,0,0,0,0,1,1,1,3,1,2,0,0,0
36,5,0,4,1,4,2,5,0.915659907,0.071606739,0.010026511,0.002706842,0.499254044,0.000745539,0.499502525,0.000497891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,5,1,2,3,4,5,4,3,1,5,6,7,8,5,3,4,3,1,5,0.897435897,4,3,5,0.244444444,2,2658,18239,19606,Scuola secondaria di 1Âº grado (Licenza media),"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,2,2,3,1,1,1,2,1,5,5,5,7,6,7,5,5,7,7,7,2,2,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899555009,0.799529066,0.799230456,0.799061092,0.549426574,1,0.999999424,8.38E-15,1.20E-10,0.993718325,1.14E-15,0.006281675,0,0,0,0,0,0,1,1,1,4,0.808523827,0.784274371,0.770304622,0.7563134,0.536322256,1,0.999999429,8.41E-15,1.19E-10,0.993719185,1.03E-15,0.006280815,1,1,1,1,1,1,1,1,0,0,0,2,0,1,1
36,6,3,10,1,4,2,5,0.365826623,0.632696695,0.00090283,0.000573852,0.34265209,0.283946862,0.283946862,0.089454186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,6,1,2,3,4,4,5,4,2,5,6,7,8,5,4,4,3,2,5,0.422222222,3,3,5,0.166666667,2,2651,16126,16501,Laurea specialistica,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,1,1,2,2,3,2,2,1,2,1,5,5,8,6,6,7,7,5,5,7,6,5,4,0.104602065,0.104602,0.104602,0.104602,0.114425,0.114424833,0.114424833,0.114424833,1,1,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,3,0.894569967,0.798359917,0.792457282,0.728573646,0.501869393,1,0.999999624,2.53E-14,9.59E-11,0.998466504,6.88E-16,0.001533496,0,1,2,0,1,3,1,1,1,10,0.235758857,0.442908884,0.41052794,0.41233171,0.208625803,1,0.999999627,2.54E-14,9.49E-11,0.998466661,6.80E-16,0.001533339,5,1,3,2,0,2,0,0,0,1,0,2,0,1,1
36,7,0,5,0,4,2,3,0.010026511,0.002706842,0.071606739,0.915659907,0.527105115,0.201680056,0.00037131,0.270843519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,7,1,2,3,4,4,3,5,3,5,6,7,8,4,4,4,4,3,5,0.244444444,2,4,4,0,0,2472,14500,17223,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,3,4,3,4,4,3,4,4,4,4,5,5,5,6,6,8,5,8,5,6,5,2,1,0.009315631,0.010101,0.009699,0.011409,0.011178,0.012376918,0.012055149,0.014129339,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899577289,0.79989544,0.799435219,0.799437349,0.484898621,0.001001689,1.03E-07,0.997432241,0.998416528,4.11E-14,0.999381237,0.000546896,0,0,0,0,0,0,1,1,1,5,0.856681346,0.789651715,0.758616381,0.758594771,0.498532202,0.001001743,1.04E-07,0.997491513,0.998414546,4.12E-14,0.999375617,0.000546679,2,0,1,1,0,0,1,1,0,5,2,6,0,0,0
36,8,11,12,1,4,2,4,0.358373286,0.237450761,0.198176741,0.205999212,0.310343121,0.280951474,0.261334151,0.147371254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,8,1,2,3,4,5,5,5,5,5,6,7,8,5,5,5,5,5,5,0,0,5,5,0,0,NaN,NaN,NaN,,,2,1,1,2,4,3,3,4,1,2,1,6,7,5,6,6,7,7,8,5,6,5,6,4,0.264142056,0.264142,0.264142,0.264142,0.269542,0.269541779,0.269541779,0.269541779,6,4,0.264142,0.264142,0.264142,0.264142,0.269542,0.269542,0.269542,0.269542,11,0.240930185,0.484860138,0.310616399,0.303778981,0.238020049,0.999999996,0.999498796,2.83E-09,1.58E-05,0.026742113,2.89E-08,0.973257857,4,1,2,1,0,0,0,0,0,12,0.222884266,0.456094865,0.275695573,0.276050502,0.203893651,0.999999996,0.999502269,2.84E-09,1.57E-05,0.026757381,2.76E-08,0.973242591,4,2,2,3,1,0,1,1,0,10,0,8,0,0,0
36,9,3,5,0,4,2,1,0.000903195,0.000574023,0.36556655,0.632956231,0.000400703,0.546062142,0.323484475,0.13005268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,9,1,2,3,4,2,3,5,5,5,6,7,8,1,4,5,3,2,5,0.6,3,1,5,0.897435897,4,2504,15187,22250,Scuola secondaria di 1Âº grado (Licenza media),"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,3,4,3,4,4,3,4,4,3,4,6,7,8,6,6,8,6,6,7,7,6,2,2,0.009315631,0.010101,0.009699,0.011409,0.011178,0.012376918,0.012055149,0.014129339,1,1,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,3,0.897274943,0.799599154,0.79780462,0.797811407,0.495619618,0.054485518,2.27E-06,0.943888033,0.981154179,4.86E-12,0.975816332,0.024113496,1,0,1,1,0,1,1,1,0,5,0.725868206,0.759977099,0.708500079,0.710531652,0.450451668,0.054486252,2.28E-06,0.943945873,0.981100354,4.58E-12,0.977229881,0.022694137,3,0,1,2,0,1,1,1,0,3,1,2,1,0,0
37,1,9,8,0,4,2,3,0.215211657,0.164487053,0.168941916,0.451359374,0.283444193,0.28342263,0.074906942,0.358226236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,1,1,2,3,4,5,1,5,5,5,6,7,8,5,4,5,3,1,5,1,4,3,5,0.215686275,2,2615,15683,15595,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,1,4,3,4,3,2,1,4,4,4,6,5,8,7,6,8,5,5,8,6,8,5,4,0.104602065,0.104602,0.104602,0.104602,0.114425,0.114424833,0.114424833,0.114424833,4,3,0.064213,0.064213,0.207538,0.207538,0.066126,0.066126,0.213353,0.213353,9,0.304371329,0.686531787,0.672485403,0.674404622,0.305522705,0.98828338,0.010903143,0.01168929,0.852046305,1.06E-06,0.046360532,0.953635074,5,1,1,2,0,0,0,0,0,8,0.214443754,0.365663352,0.310140503,0.381454943,0.206473935,0.988263067,0.0109655,0.011710412,0.85182502,1.06E-06,0.045197285,0.954798138,4,1,2,1,0,1,0,0,0,7,2,8,2,0,0
37,2,4,3,0,4,2,6,0.000328208,0.314424823,0.206834133,0.478412835,0.00090283,0.365826623,0.632696695,0.000573852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,2,1,2,3,4,1,4,4,5,5,6,7,8,4,5,5,1,1,5,0.857142857,4,1,5,0.955555556,4,2602,16457,18151,Laurea triennale,Laurea triennale,2,3,4,3,2,4,3,2,4,4,4,6,7,5,7,6,7,7,6,7,7,6,1,1,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,2,2,0.001107,0.007361,0.006785,0.007864,0.001221,0.009058,0.008537,0.00985,4,0.878652132,0.797180997,0.795842989,0.795886435,0.465211564,0.978438758,0.002930296,0.021515915,0.926704845,1.80E-07,0.06275196,0.937243347,1,1,1,0,0,0,0,1,0,3,0.888883768,0.797116864,0.780978096,0.779674944,0.506287675,0.978448199,0.002958469,0.021507964,0.926329354,1.79E-07,0.064888501,0.935106274,0,1,2,0,1,3,1,1,1,1,0,1,0,0,1
37,3,0,1,0,4,2,2,0.002706842,0.071606739,0.010026511,0.915659907,0.05739948,0.086983114,0.723287369,0.132330037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,3,1,2,3,4,1,4,2,5,5,6,7,8,2,4,5,3,1,5,1.111111111,4,2,5,0.476190476,3,267,146,168,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,3,4,2,4,4,2,4,4,4,4,5,7,8,7,6,7,7,8,7,7,7,1,1,0.000693828,0.00159,0.001395,0.001327,0.000752,0.001852859,0.001653838,0.001554939,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899193323,0.799722883,0.799169438,0.799178538,0.487675641,0.003100637,5.13E-06,0.995334411,0.996018099,4.45E-11,0.998263016,0.001665198,0,0,0,0,0,0,1,1,1,1,0.886976977,0.796051296,0.794806553,0.794945647,0.392596109,0.003100356,5.15E-06,0.995393929,0.996014586,4.46E-11,0.998255347,0.001667037,1,0,0,0,0,0,0,0,1,0,0,4,2,1,1
37,4,0,7,1,4,2,7,0.071606739,0.915659907,0.010026511,0.002706842,0.425958572,0.39007859,0.139191532,0.044771305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,4,1,2,3,4,5,5,2,1,5,6,7,8,5,5,4,4,1,5,1.307692308,4,4,5,0.074074074,1,2540,14097,15749,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",Laurea triennale,2,1,1,2,2,3,2,2,1,2,2,6,5,5,6,6,8,5,5,5,7,6,4,3,0.019469538,0.01947,0.019672,0.019672,0.021729,0.021728649,0.022186591,0.022186591,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.89920837,0.799527005,0.797852205,0.779980765,0.5011577,1,0.99999966,3.51E-14,5.39E-11,0.999042559,5.05E-16,0.000957441,0,0,0,0,0,0,1,1,1,7,0.408044186,0.705790338,0.669942224,0.671064504,0.427014636,1,0.999999663,3.51E-14,5.32E-11,0.999042646,5.41E-16,0.000957354,4,0,3,3,0,3,1,1,1,1,0,4,0,1,0
37,5,0,0,0,4,2,5,0.010026511,0.071606739,0.002706842,0.915659907,0.002706842,0.010026511,0.915659907,0.071606739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,5,1,2,3,4,1,4,3,5,5,6,7,8,4,3,5,1,1,5,0.897435897,4,1,5,0.897435897,4,2651,15407,16772,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",Laurea specialistica,2,1,4,2,4,4,2,4,4,4,4,6,7,8,7,8,7,7,8,7,7,7,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.898945751,0.799546248,0.79870335,0.798719681,0.487580712,0.008882612,3.65E-05,0.989561513,0.995986828,1.16E-09,0.995271699,0.004656729,0,0,0,0,0,0,1,1,1,0,0.899259628,0.799366178,0.799054432,0.799247696,0.484790148,0.008881712,3.67E-05,0.989621305,0.9959832,1.16E-09,0.99525624,0.004666376,0,0,0,0,0,0,1,1,1,2,1,6,3,0,1
37,6,0,2,1,4,2,3,0.915659907,0.071606739,0.010026511,0.002706842,0.710982107,0.110330007,0.068357878,0.110330007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,6,1,2,3,4,5,4,4,3,5,6,7,8,5,4,3,3,3,5,0.166666667,2,3,5,0.244444444,2,2539,13540,13804,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,2,2,3,1,1,1,2,1,5,5,5,7,8,8,5,5,5,6,5,2,1,0.002016214,0.002034,0.00187,0.001831,0.002227,0.002320115,0.002151938,0.002087662,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899555009,0.799529066,0.799230456,0.799061092,0.549426574,1,0.999999424,8.38E-15,1.20E-10,0.993718325,1.14E-15,0.006281675,0,0,0,0,0,0,1,1,1,2,0.866565488,0.791702335,0.784465137,0.780771113,0.441498091,1,0.999999429,8.41E-15,1.19E-10,0.993719185,1.03E-15,0.006280815,2,0,0,1,0,0,1,1,1,1,0,3,0,0,1
37,7,3,0,1,4,2,6,0.365826623,0.632696695,0.000573852,0.00090283,0.915659907,0.071606739,0.010026511,0.002706842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,7,1,2,3,4,4,5,3,2,5,6,7,8,5,4,3,2,2,5,0.476190476,3,2,5,0.476190476,3,2679,15653,18121,Laurea specialistica,Laurea specialistica,2,1,1,2,2,4,2,2,1,2,1,5,5,5,6,6,7,5,5,5,6,5,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,1,1,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,3,0.889082302,0.796232981,0.793506762,0.764422753,0.499318059,1,0.999993801,1.41E-12,1.58E-09,0.995901922,7.18E-14,0.004098078,0,1,2,0,1,3,1,1,1,0,0.899296996,0.799380705,0.798929519,0.798925727,0.497488442,1,0.999993845,1.41E-12,1.57E-09,0.995902461,6.82E-14,0.004097539,0,0,0,0,0,0,1,1,1,2,1,0,0,1,1
37,8,3,1,1,4,2,3,0.632956231,0.000903195,0.36556655,0.000574023,0.723287369,0.132330037,0.05739948,0.086983114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,8,1,2,3,4,5,2,2,1,5,6,7,8,5,2,2,2,1,5,1.2,4,2,5,0.818181818,3,2653,15550,12212,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,3,2,3,1,1,3,3,1,5,5,5,6,8,7,5,5,5,6,5,1,1,0.000693828,0.00159,0.001395,0.001327,0.000752,0.001852859,0.001653838,0.001554939,1,1,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,3,0.894591536,0.796508103,0.795804722,0.795784809,0.589050935,1,0.999839332,1.56E-13,5.20E-08,0.071321463,2.55E-12,0.928678537,1,0,1,1,0,1,1,1,0,1,0.894548069,0.797609222,0.796020934,0.795986021,0.4642535,1,0.99984087,1.57E-13,5.13E-08,0.071357937,2.40E-12,0.928642063,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1
37,9,2,1,0,4,2,4,0.110330007,0.068357878,0.110330007,0.710982107,0.796442413,0.101048593,0.101531796,0.000977198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,9,1,2,3,4,1,3,4,5,5,6,7,8,5,4,2,1,1,5,0.897435897,4,1,5,1.111111111,4,NaN,NaN,NaN,,,2,3,4,3,4,4,1,4,4,4,4,5,5,5,6,6,7,5,5,5,7,5,1,1,0.000957953,0.000969,0.00086,0.00081,0.001126,0.001204491,0.001092811,0.001025973,2,1,0.002016,0.002034,0.00187,0.001831,0.002227,0.00232,0.002152,0.002088,2,0.885963947,0.798469517,0.797120174,0.797159566,0.411974411,0.002800567,1.03E-06,0.995630105,0.994109092,1.68E-12,0.998430741,0.001497461,2,0,0,1,0,0,1,1,1,1,0.894533463,0.797402103,0.795880084,0.795790516,0.49140728,0.002800497,1.04E-06,0.995689496,0.994104926,1.68E-12,0.998425346,0.001497025,1,0,0,1,0,0,1,1,1,2,0,1,0,0,1
37,10,3,3,0,4,2,3,0.000573852,0.00090283,0.365826623,0.632696695,0.000903062,0.632861616,0.000573961,0.365661362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,10,1,2,3,4,1,2,5,3,5,6,7,8,3,5,3,2,1,5,1.060606061,4,2,5,0.487179487,3,2772,17945,17786,Laurea specialistica,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,3,4,3,4,4,3,4,4,4,3,6,5,8,6,6,8,6,8,8,6,6,1,1,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,1,1,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,3,0.897716278,0.799606202,0.799135087,0.799135185,0.49696059,0.043479345,2.66E-06,0.939405786,0.978044689,6.76E-12,0.974698589,0.02094569,0,1,2,0,1,3,1,1,1,3,0.873281839,0.78454963,0.778201968,0.779090859,0.486439662,0.04350499,2.68E-06,0.940017337,0.977984564,6.97E-12,0.973593428,0.021556284,1,0,1,1,0,1,1,1,0,2,1,5,2,0,1
38,8,0,0,1,4,4,7,0.002706842,0.915659907,0.010026511,0.071606739,0.071606739,0.915659907,0.002706842,0.010026511,0,0,1,0,0,1,3,5,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,38,8,1,2,3,4,1,5,1,4,5,6,7,8,4,5,1,3,1,5,1.545454545,4,1,5,0.897435897,4,3329,NaN,NaN,Laurea specialistica,Dottorato di ricerca,2,3,4,2,2,4,2,2,4,2,2,6,5,5,6,6,8,6,6,5,6,6,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.897269907,0.797790935,0.796684988,0.796646592,0.493093448,0.999999684,0.96771917,1.05E-07,7.26E-05,0.063359269,5.18E-07,0.936640209,0,0,0,0,0,0,1,1,1,0,0.898982328,0.798860794,0.798608006,0.798633227,0.489002097,0.999999688,0.967853471,1.05E-07,7.19E-05,0.063393042,5.55E-07,0.936606398,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
38,10,0,0,0,4,4,8,0.002706842,0.010026511,0.071606739,0.915659907,0.002706842,0.071606739,0.915659907,0.010026511,1,0,0,1,0,0,8,5,1,0,0,0,1,1,0,0,2,1,38,10,1,2,3,4,1,2,3,5,5,6,7,8,3,4,5,4,1,5,1.060606061,4,3,5,0.166666667,2,3173,18453,19052,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,3,4,3,4,4,3,4,4,4,4,6,7,8,7,6,7,7,6,7,7,7,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899657266,0.799910991,0.799788756,0.799791181,0.489622761,0.000805806,1.21E-07,0.997627817,0.998416509,5.35E-14,0.999484418,0.000443708,0,0,0,0,0,0,1,1,1,0,0.899032073,0.799495974,0.798733223,0.79879813,0.487653354,0.000805842,1.22E-07,0.997687119,0.998414528,5.35E-14,0.999478799,0.00044349,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
